Masa: 0.7, Inclinaci�n: 0, �ptimas: []
    → mínima -60.5°C baja de -20°C: [10, 15]
    → mínima -60.9°C baja de -20°C: [20]
    → mínima -61.9°C baja de -20°C: [25]
    → mínima -65.6°C baja de -20°C: [35]
    → mínima -68.6°C baja de -20°C: [40]
Exp: 0.48, Incl: 10.0°, Emis: 0.55, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1563.7
    → mínima -90.0°C baja de -20°C: [-40]
    → mínima -83.3°C baja de -20°C: [-35]
    → mínima -77.8°C baja de -20°C: [-30]
    → mínima -73.1°C baja de -20°C: [-25]
    → mínima -69.3°C baja de -20°C: [-20]
    → mínima -66.1°C baja de -20°C: [-15]
    → mínima -63.5°C baja de -20°C: [-10]
    → mínima -61.5°C baja de -20°C: [-5, 30]
    → mínima -60.0°C baja de -20°C: [0, 25]
    → mínima -59.1°C baja de -20°C: [5]
    → mínima -58.6°C baja de -20°C: [10]
    → mínima -58.5°C baja de -20°C: [15]
    → mínima -59.0°C baja de -20°C: [20]
    → mínima -63.7°C baja de -20°C: [35]
    → mínima -66.7°C baja de -20°C: [40]
Exp: 0.48, Incl: 10.0°, Emis: 0.6, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1495.1
    → mínima -88.3°C baja de -20°C: [-40]
    → mínima -81.6°C baja de -20°C: [-35]
    → mínima -76.0°C baja de -20°C: [-30]
    → mínima -71.3°C baja de -20°C: [-25]
    → mínima -67.4°C baja de -20°C: [-20]
    → mínima -64.2°C baja de -20°C: [-15]
    → mínima -61.6°C baja de -20°C: [-10]
    → mínima -59.5°C baja de -20°C: [-5, 30]
    → mínima -58.0°C baja de -20°C: [0, 25]
    → mínima -57.1°C baja de -20°C: [5]
    → mínima -56.5°C baja de -20°C: [10, 15]
    → mínima -57.0°C baja de -20°C: [20]
    → mínima -61.8°C baja de -20°C: [35]
    → mínima -64.8°C baja de -20°C: [40]
Exp: 0.48, Incl: 10.0°, Emis: 0.65, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1423.3
    → mínima -86.6°C baja de -20°C: [-40]
    → mínima -79.8°C baja de -20°C: [-35]
    → mínima -74.1°C baja de -20°C: [-30]
    → mínima -69.3°C baja de -20°C: [-25]
    → mínima -65.4°C baja de -20°C: [-20]
    → mínima -62.1°C baja de -20°C: [-15]
    → mínima -59.5°C baja de -20°C: [-10]
    → mínima -57.5°C baja de -20°C: [-5, 30]
    → mínima -56.0°C baja de -20°C: [0]
    → mínima -55.0°C baja de -20°C: [5]
    → mínima -54.4°C baja de -20°C: [10, 15]
    → mínima -54.9°C baja de -20°C: [20]
    → mínima -55.9°C baja de -20°C: [25]
    → mínima -59.7°C baja de -20°C: [35]
    → mínima -62.8°C baja de -20°C: [40]
Exp: 0.48, Incl: 10.0°, Emis: 0.7, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1348.2
    → mínima -84.7°C baja de -20°C: [-40]
    → mínima -77.9°C baja de -20°C: [-35]
    → mínima -72.1°C baja de -20°C: [-30]
    → mínima -67.3°C baja de -20°C: [-25]
    → mínima -63.3°C baja de -20°C: [-20]
    → mínima -60.0°C baja de -20°C: [-15]
    → mínima -57.4°C baja de -20°C: [-10]
    → mínima -55.3°C baja de -20°C: [-5, 30]
    → mínima -53.8°C baja de -20°C: [0]
    → mínima -52.7°C baja de -20°C: [5, 20]
    → mínima -52.2°C baja de -20°C: [10, 15]
    → mínima -53.7°C baja de -20°C: [25]
    → mínima -57.6°C baja de -20°C: [35]
    → mínima -60.7°C baja de -20°C: [40]
Exp: 0.48, Incl: 10.0°, Emis: 0.75, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1269.3
    → mínima -82.8°C baja de -20°C: [-40]
    → mínima -75.8°C baja de -20°C: [-35]
    → mínima -70.0°C baja de -20°C: [-30]
    → mínima -65.2°C baja de -20°C: [-25]
    → mínima -61.1°C baja de -20°C: [-20]
    → mínima -57.8°C baja de -20°C: [-15]
    → mínima -55.1°C baja de -20°C: [-10]
    → mínima -53.0°C baja de -20°C: [-5, 30]
    → mínima -51.5°C baja de -20°C: [0]
    → mínima -50.4°C baja de -20°C: [5, 20]
    → mínima -49.9°C baja de -20°C: [10, 15]
    → mínima -51.4°C baja de -20°C: [25]
    → mínima -55.3°C baja de -20°C: [35]
    → mínima -58.5°C baja de -20°C: [40]
Exp: 0.48, Incl: 10.0°, Emis: 0.8, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1186.4
    → mínima -80.8°C baja de -20°C: [-40]
    → mínima -73.7°C baja de -20°C: [-35]
    → mínima -67.8°C baja de -20°C: [-30]
    → mínima -62.9°C baja de -20°C: [-25]
    → mínima -58.8°C baja de -20°C: [-20]
    → mínima -55.5°C baja de -20°C: [-15]
    → mínima -52.8°C baja de -20°C: [-10]
    → mínima -50.6°C baja de -20°C: [-5, 30]
    → mínima -49.1°C baja de -20°C: [0]
    → mínima -48.0°C baja de -20°C: [5, 20]
    → mínima -47.5°C baja de -20°C: [10, 15]
    → mínima -49.0°C baja de -20°C: [25]
    → mínima -53.0°C baja de -20°C: [35]
    → mínima -56.2°C baja de -20°C: [40]
Exp: 0.48, Incl: 10.0°, Emis: 0.85, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1099.1
    → mínima -78.6°C baja de -20°C: [-40]
    → mínima -71.5°C baja de -20°C: [-35]
    → mínima -65.5°C baja de -20°C: [-30]
    → mínima -60.6°C baja de -20°C: [-25]
    → mínima -56.4°C baja de -20°C: [-20]
    → mínima -53.0°C baja de -20°C: [-15]
    → mínima -50.3°C baja de -20°C: [-10]
    → mínima -48.1°C baja de -20°C: [-5, 30]
    → mínima -46.5°C baja de -20°C: [0, 25]
    → mínima -45.5°C baja de -20°C: [5]
    → mínima -44.9°C baja de -20°C: [10, 15]
    → mínima -45.4°C baja de -20°C: [20]
    → mínima -50.5°C baja de -20°C: [35]
    → mínima -53.7°C baja de -20°C: [40]
Exp: 0.48, Incl: 10.0°, Emis: 0.9, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1014.2
    → mínima -76.4°C baja de -20°C: [-40]
    → mínima -69.2°C baja de -20°C: [-35]
    → mínima -63.1°C baja de -20°C: [-30]
    → mínima -58.1°C baja de -20°C: [-25]
    → máxima 51.1°C supera 50°C: [-20]
    → máxima 52.3°C supera 50°C: [-15]
    → máxima 52.4°C supera 50°C: [-10]
    → máxima 51.5°C supera 50°C: [-5]
    → mínima -43.8°C baja de -20°C: [0, 25]
    → mínima -42.8°C baja de -20°C: [5]
    → mínima -42.2°C baja de -20°C: [10, 15]
    → mínima -42.7°C baja de -20°C: [20]
    → mínima -45.5°C baja de -20°C: [30]
    → mínima -47.9°C baja de -20°C: [35]
    → mínima -51.2°C baja de -20°C: [40]
Exp: 0.48, Incl: 10.0°, Emis: 0.95, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -936.1
    → mínima -74.0°C baja de -20°C: [-40]
    → mínima -66.7°C baja de -20°C: [-35]
    → mínima -60.5°C baja de -20°C: [-30]
    → máxima 52.4°C supera 50°C: [-25]
    → máxima 54.6°C supera 50°C: [-20]
    → máxima 55.8°C supera 50°C: [-15]
    → máxima 55.9°C supera 50°C: [-10]
    → máxima 55.0°C supera 50°C: [-5]
    → máxima 53.1°C supera 50°C: [0]
    → máxima 50.1°C supera 50°C: [5]
    → mínima -39.3°C baja de -20°C: [10, 15]
    → mínima -39.8°C baja de -20°C: [20]
    → mínima -40.9°C baja de -20°C: [25]
    → mínima -42.7°C baja de -20°C: [30]
    → mínima -45.1°C baja de -20°C: [35]
    → mínima -48.4°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.5, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1653.6
    → mínima -96.0°C baja de -20°C: [-40]
    → mínima -88.6°C baja de -20°C: [-35]
    → mínima -82.5°C baja de -20°C: [-30]
    → mínima -77.3°C baja de -20°C: [-25]
    → mínima -73.0°C baja de -20°C: [-20]
    → mínima -69.5°C baja de -20°C: [-15]
    → mínima -66.5°C baja de -20°C: [-10]
    → mínima -64.2°C baja de -20°C: [-5, 35]
    → mínima -62.4°C baja de -20°C: [0]
    → mínima -61.1°C baja de -20°C: [5]
    → mínima -60.3°C baja de -20°C: [10]
    → mínima -60.0°C baja de -20°C: [15]
    → mínima -60.1°C baja de -20°C: [20]
    → mínima -60.8°C baja de -20°C: [25]
    → mínima -62.2°C baja de -20°C: [30]
    → mínima -71.1°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.55, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1588.0
    → mínima -94.4°C baja de -20°C: [-40]
    → mínima -87.0°C baja de -20°C: [-35]
    → mínima -80.8°C baja de -20°C: [-30]
    → mínima -75.6°C baja de -20°C: [-25]
    → mínima -71.2°C baja de -20°C: [-20]
    → mínima -67.6°C baja de -20°C: [-15]
    → mínima -64.7°C baja de -20°C: [-10]
    → mínima -62.3°C baja de -20°C: [-5]
    → mínima -60.5°C baja de -20°C: [0]
    → mínima -59.2°C baja de -20°C: [5]
    → mínima -58.4°C baja de -20°C: [10]
    → mínima -58.0°C baja de -20°C: [15]
    → mínima -58.2°C baja de -20°C: [20]
    → mínima -58.9°C baja de -20°C: [25]
    → mínima -60.2°C baja de -20°C: [30]
    → mínima -62.4°C baja de -20°C: [35]
    → mínima -69.3°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.6, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1519.6
    → mínima -92.8°C baja de -20°C: [-40]
    → mínima -85.3°C baja de -20°C: [-35]
    → mínima -79.0°C baja de -20°C: [-30]
    → mínima -73.7°C baja de -20°C: [-25]
    → mínima -69.4°C baja de -20°C: [-20]
    → mínima -65.7°C baja de -20°C: [-15]
    → mínima -62.7°C baja de -20°C: [-10]
    → mínima -60.3°C baja de -20°C: [-5]
    → mínima -58.5°C baja de -20°C: [0]
    → mínima -57.2°C baja de -20°C: [5]
    → mínima -56.3°C baja de -20°C: [10]
    → mínima -56.0°C baja de -20°C: [15]
    → mínima -56.2°C baja de -20°C: [20]
    → mínima -56.9°C baja de -20°C: [25]
    → mínima -58.3°C baja de -20°C: [30]
    → mínima -60.4°C baja de -20°C: [35]
    → mínima -67.3°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.65, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1448.1
    → mínima -91.1°C baja de -20°C: [-40]
    → mínima -83.5°C baja de -20°C: [-35]
    → mínima -77.1°C baja de -20°C: [-30]
    → mínima -71.8°C baja de -20°C: [-25]
    → mínima -67.4°C baja de -20°C: [-20]
    → mínima -63.7°C baja de -20°C: [-15]
    → mínima -60.7°C baja de -20°C: [-10]
    → mínima -58.3°C baja de -20°C: [-5, 35]
    → mínima -56.4°C baja de -20°C: [0]
    → mínima -55.1°C baja de -20°C: [5]
    → mínima -54.2°C baja de -20°C: [10]
    → mínima -53.9°C baja de -20°C: [15]
    → mínima -54.1°C baja de -20°C: [20]
    → mínima -54.8°C baja de -20°C: [25]
    → mínima -56.2°C baja de -20°C: [30]
    → mínima -65.3°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.7, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1373.1
    → mínima -89.3°C baja de -20°C: [-40]
    → mínima -81.6°C baja de -20°C: [-35]
    → mínima -75.2°C baja de -20°C: [-30]
    → mínima -69.8°C baja de -20°C: [-25]
    → mínima -65.3°C baja de -20°C: [-20]
    → mínima -61.6°C baja de -20°C: [-15]
    → mínima -58.5°C baja de -20°C: [-10]
    → mínima -56.1°C baja de -20°C: [-5]
    → mínima -54.2°C baja de -20°C: [0]
    → mínima -52.9°C baja de -20°C: [5]
    → mínima -52.0°C baja de -20°C: [10]
    → mínima -51.7°C baja de -20°C: [15]
    → mínima -51.9°C baja de -20°C: [20]
    → mínima -52.6°C baja de -20°C: [25]
    → mínima -54.0°C baja de -20°C: [30]
    → mínima -56.2°C baja de -20°C: [35]
    → mínima -63.2°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.75, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1294.5
    → mínima -87.4°C baja de -20°C: [-40]
    → mínima -79.6°C baja de -20°C: [-35]
    → mínima -73.2°C baja de -20°C: [-30]
    → mínima -67.7°C baja de -20°C: [-25]
    → mínima -63.2°C baja de -20°C: [-20]
    → mínima -59.4°C baja de -20°C: [-15]
    → mínima -56.3°C baja de -20°C: [-10]
    → mínima -53.8°C baja de -20°C: [-5]
    → mínima -51.9°C baja de -20°C: [0]
    → mínima -50.6°C baja de -20°C: [5]
    → mínima -49.7°C baja de -20°C: [10]
    → mínima -49.4°C baja de -20°C: [15]
    → mínima -49.6°C baja de -20°C: [20]
    → mínima -50.3°C baja de -20°C: [25]
    → mínima -51.7°C baja de -20°C: [30]
    → mínima -53.9°C baja de -20°C: [35]
    → mínima -60.9°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.8, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1211.9
    → mínima -85.4°C baja de -20°C: [-40]
    → mínima -77.6°C baja de -20°C: [-35]
    → mínima -71.0°C baja de -20°C: [-30]
    → mínima -65.5°C baja de -20°C: [-25]
    → mínima -60.9°C baja de -20°C: [-20]
    → mínima -57.1°C baja de -20°C: [-15]
    → mínima -54.0°C baja de -20°C: [-10]
    → mínima -51.4°C baja de -20°C: [-5]
    → mínima -49.5°C baja de -20°C: [0]
    → mínima -48.1°C baja de -20°C: [5]
    → mínima -47.3°C baja de -20°C: [10]
    → mínima -46.9°C baja de -20°C: [15]
    → mínima -47.1°C baja de -20°C: [20]
    → mínima -47.9°C baja de -20°C: [25]
    → mínima -49.3°C baja de -20°C: [30]
    → mínima -51.5°C baja de -20°C: [35]
    → mínima -58.6°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.85, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1124.8
    → mínima -83.3°C baja de -20°C: [-40]
    → mínima -75.4°C baja de -20°C: [-35]
    → mínima -68.7°C baja de -20°C: [-30]
    → mínima -63.2°C baja de -20°C: [-25]
    → mínima -58.5°C baja de -20°C: [-20]
    → mínima -54.7°C baja de -20°C: [-15]
    → mínima -51.5°C baja de -20°C: [-10]
    → mínima -48.9°C baja de -20°C: [-5]
    → mínima -47.0°C baja de -20°C: [0]
    → mínima -45.6°C baja de -20°C: [5]
    → mínima -44.7°C baja de -20°C: [10]
    → mínima -44.4°C baja de -20°C: [15]
    → mínima -44.6°C baja de -20°C: [20]
    → mínima -45.3°C baja de -20°C: [25]
    → mínima -46.8°C baja de -20°C: [30]
    → mínima -49.0°C baja de -20°C: [35]
    → mínima -56.1°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.9, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1043.9
    → mínima -81.1°C baja de -20°C: [-40]
    → mínima -73.1°C baja de -20°C: [-35]
    → mínima -66.4°C baja de -20°C: [-30]
    → máxima 51.2°C supera 50°C: [-25, -5]
    → máxima 52.7°C supera 50°C: [-20, -10]
    → máxima 53.2°C supera 50°C: [-15]
    → mínima -44.3°C baja de -20°C: [0]
    → mínima -42.9°C baja de -20°C: [5]
    → mínima -42.0°C baja de -20°C: [10]
    → mínima -41.6°C baja de -20°C: [15]
    → mínima -41.8°C baja de -20°C: [20]
    → mínima -42.6°C baja de -20°C: [25]
    → mínima -44.1°C baja de -20°C: [30]
    → mínima -46.4°C baja de -20°C: [35]
    → mínima -53.5°C baja de -20°C: [40]
Exp: 0.48, Incl: 12.5°, Emis: 0.95, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -968.3
    → mínima -78.8°C baja de -20°C: [-40]
    → mínima -70.7°C baja de -20°C: [-35]
    → máxima 52.1°C supera 50°C: [-30]
    → máxima 54.7°C supera 50°C: [-25, -5]
    → máxima 56.2°C supera 50°C: [-20, -10]
    → máxima 56.7°C supera 50°C: [-15]
    → máxima 52.2°C supera 50°C: [0]
    → mínima -40.0°C baja de -20°C: [5]
    → mínima -39.1°C baja de -20°C: [10]
    → mínima -38.8°C baja de -20°C: [15]
    → mínima -39.0°C baja de -20°C: [20]
    → mínima -39.8°C baja de -20°C: [25]
    → mínima -41.2°C baja de -20°C: [30]
    → mínima -43.6°C baja de -20°C: [35]
    → mínima -50.8°C baja de -20°C: [40]
Exp: 0.48, Incl: 15.0°, Emis: 0.5, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1689.3
    → mínima -100.7°C baja de -20°C: [-40]
    → mínima -92.5°C baja de -20°C: [-35]
    → mínima -85.7°C baja de -20°C: [-30]
    → mínima -80.0°C baja de -20°C: [-25]
    → mínima -75.1°C baja de -20°C: [-20]
    → mínima -71.1°C baja de -20°C: [-15]
    → mínima -67.8°C baja de -20°C: [-10, 35]
    → mínima -65.1°C baja de -20°C: [-5]
    → mínima -62.9°C baja de -20°C: [0]
    → mínima -61.3°C baja de -20°C: [5]
    → mínima -60.2°C baja de -20°C: [10]
    → mínima -59.5°C baja de -20°C: [15]
    → mínima -59.4°C baja de -20°C: [20]
    → mínima -59.9°C baja de -20°C: [25]
    → mínima -61.0°C baja de -20°C: [30]
    → mínima -76.0°C baja de -20°C: [40]
Exp: 0.48, Incl: 15.0°, Emis: 0.55, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1624.0
    → mínima -99.2°C baja de -20°C: [-40]
    → mínima -90.9°C baja de -20°C: [-35]
    → mínima -84.0°C baja de -20°C: [-30]
    → mínima -78.2°C baja de -20°C: [-25]
    → mínima -73.4°C baja de -20°C: [-20]
    → mínima -69.3°C baja de -20°C: [-15]
    → mínima -65.9°C baja de -20°C: [-10, 35]
    → mínima -63.2°C baja de -20°C: [-5]
    → mínima -61.0°C baja de -20°C: [0]
    → mínima -59.4°C baja de -20°C: [5]
    → mínima -58.2°C baja de -20°C: [10]
    → mínima -57.6°C baja de -20°C: [15]
    → mínima -57.5°C baja de -20°C: [20]
    → mínima -58.0°C baja de -20°C: [25]
    → mínima -59.1°C baja de -20°C: [30]
    → mínima -74.2°C baja de -20°C: [40]
Exp: 0.48, Incl: 15.0°, Emis: 0.6, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1555.9
    → mínima -97.6°C baja de -20°C: [-40]
    → mínima -89.3°C baja de -20°C: [-35]
    → mínima -82.3°C baja de -20°C: [-30]
    → mínima -76.4°C baja de -20°C: [-25]
    → mínima -71.5°C baja de -20°C: [-20]
    → mínima -67.4°C baja de -20°C: [-15]
    → mínima -64.0°C baja de -20°C: [-10]
    → mínima -61.2°C baja de -20°C: [-5]
    → mínima -59.0°C baja de -20°C: [0]
    → mínima -57.4°C baja de -20°C: [5]
